Restaurant_seq_ID,restaurant_ID,restaurant_name,country_code,Country,city,Address,locality,locality_verbose,restaurant_latitude,restaurant_longitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,rating_votes
8553,18449824,Burger House,1,India,New Delhi,"1/69, Sewak Park, Near Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",28.619100,77.033643,"Burger, Fast Food",200,Rs.,N,Y,N,N,1,2.8,FFBA00,Average,4
8554,18449827,Amit Dhaba,1,India,New Delhi,"Shop 28, Sudama Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.657616,77.138929,Fast Food,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8555,18449949,Roll Junction,1,India,New Delhi,"F 205 & 206, Near Akshardham Temple, Pandav Nagar, New Delhi",Pandav Nagar,"Pandav Nagar, New Delhi",0.000000,0.000000,North Indian,150,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8556,18450369,Night Munchers,1,India,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",0.000000,0.000000,North Indian,500,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,1
8557,18450609,InstaDozza,1,India,Gurgaon,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",28.493434,77.093544,South Indian,250,Rs.,N,Y,N,N,1,3.5,9ACD32,Good,28
8558,18450749,Engineers Da Dhaba,1,India,Noida,"Shop 2, Street 1, Aghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",28.561324,77.360137,North Indian,400,Rs.,N,Y,N,N,1,3.6,9ACD32,Good,38
8559,18450836,Winona Forever,148,New Zealand,Auckland,"100 Parnell Road, Parnell, Auckland",Parnell,"Parnell, Auckland",0.000000,174.779441,Cafe,50,NZ$,N,N,N,N,3,4.0,5BA829,Very Good,31
8560,18450874,All Time Cafe,1,India,Gurgaon,"Plot 26, Saraswati Kunj, Opposite Alchemist Hospital, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",28.439375,77.103923,"North Indian, Chinese, Thai",500,Rs.,N,N,N,N,2,3.6,9ACD32,Good,32
8561,18450934,The Grillz & Gravy,1,India,Faridabad,"3G/1, NIT, Faridabad",NIT,"NIT, Faridabad",28.398268,77.292278,"North Indian, Chinese",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8562,18451091,Goyal Chhole Kulche Wala,1,India,Noida,"G-48, Udhyog Marg, Sector 6, Near Sector 5",Sector 5,"Sector 5, Noida",28.590000,77.320000,Street Food,100,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8563,18451144,Tummyy Tull,1,India,New Delhi,"Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.658599,77.142459,Fast Food,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8564,18451158,Hungerz Hub,1,India,New Delhi,"8/30, Sanatan Dharm Mandir, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.659474,77.138997,"Burger, Pizza, Fast Food",250,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8565,18451166,Magic Mo:Mo Corner,1,India,New Delhi,"Shop 1/20, Sabji Market, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.658237,77.141968,"Chinese, Fast Food",250,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8566,18451168,Bablu Fast Food,1,India,Gurgaon,"Shop 5, Opposite Oriental Club, Sector 18, Near Sector 17, Gurgaon",Sector 17,"Sector 17, Gurgaon",28.497858,77.063315,Chinese,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8567,18451179,Hot & Hot Shudhir Chinese Point,1,India,New Delhi,"5/8, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.658171,77.141146,"Chinese, Fast Food",300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8568,18451182,Coldpress Company,1,India,Gurgaon,"U79/12 DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",28.489834,77.093211,"Healthy Food, Juices, Salad, Italian, Continental",500,Rs.,N,Y,N,N,2,4.0,5BA829,Very Good,34
8569,18451269,TukTuk,1,India,New Delhi,"Plaza II, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",0.000000,0.000000,"Asian, Chinese, Thai, Malaysian, Indonesian, Burmese",1000,Rs.,N,Y,N,N,3,3.8,9ACD32,Good,24
8570,18451571,Amritsari Naan,1,India,New Delhi,"QU-1, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",28.712165,77.141747,North Indian,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8571,18451572,Mumbai Central Street Food,1,India,New Delhi,"Shop 6, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",28.527743,77.247802,"Street Food, Fast Food, Beverages",400,Rs.,N,N,N,N,1,3.1,CDD614,Average,7
8572,18451573,Niti Shake & Ice Cream Hub,1,India,New Delhi,"QU Block, DDA Market, Opposite Income Tax Colony, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",28.713299,77.140199,"Desserts, Beverages",200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,2
8573,18451575,Majlis Foods,1,India,New Delhi,"Urdu Bazaar, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",28.649866,77.235565,North Indian,400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8574,18451576,Chawla's Tandoori Junction,1,India,New Delhi,"Shop 25,27 & 29, Defence Colony Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.577510,77.238526,"North Indian, Chinese, Mughlai",600,Rs.,N,N,N,N,2,3.3,CDD614,Average,33
8575,18451577,The Millionaire Express,1,India,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",28.460034,77.079311,Continental,400,Rs.,N,Y,N,N,1,4.0,5BA829,Very Good,53
8576,18451584,Ovenstory Pizza,1,India,New Delhi,"Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",28.632793,77.281315,"Pizza, Fast Food",500,Rs.,N,Y,N,N,2,2.9,FFBA00,Average,17
8577,18451594,Latenight.in,1,India,Gurgaon,"147, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",28.452322,77.044792,"North Indian, Biryani, Chinese",600,Rs.,N,Y,N,N,2,3.0,CDD614,Average,8
8578,18451597,Sanjay Chicken Shop,1,India,New Delhi,"11/48, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.637075,77.121210,"Raw Meats, Fast Food",350,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8579,18451605,Delhi-27,1,India,New Delhi,"Main Market, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.635766,77.118179,"Chinese, South Indian",250,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8580,18451823,Mirchievous,1,India,Noida,"Sector 61, Noida",Sector 61,"Sector 61, Noida",28.593453,77.364731,North Indian,650,Rs.,N,Y,N,N,2,3.1,CDD614,Average,6
8581,18451827,Bean Machine & Co.,1,India,Noida,"Sector 72, Noida",Sector 72,"Sector 72, Noida",28.588073,77.400003,"Italian, Continental, American",500,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,0
8582,18452241,Moriarty Delivers,1,India,New Delhi,"L- 14 A, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",28.553518,77.240111,Fast Food,400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8583,18452267,Grub Hub,1,India,Faridabad,"Shop 11, HUDA Main Market, Behind Park Plaza Hotel, Sector 21-C, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",28.429700,77.296449,Asian,500,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,1
8584,18452403,Food 24,1,India,New Delhi,"86, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",28.555179,77.241548,"North Indian, Mughlai",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8585,18452730,Delicieux Ice Cream Rolls,1,India,Faridabad,"Shop 73, Main Market, Sector 21 C, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",28.430056,77.296935,"Ice Cream, Desserts, Beverages",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8586,18452864,AB's - Absolute Barbecues,1,India,Hyderabad,"No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Banjara Hills,"Banjara Hills, Hyderabad",17.412330,78.449654,"European, Mediterranean, North Indian",1500,Rs.,N,N,N,N,3,4.9,3F7E00,Excellent,200
8587,18453035,Greek Food & Beyond,1,India,Gurgaon,"314, 3rd Floor, South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",28.447992,77.099049,"Greek, Mediterranean",1200,Rs.,Y,N,N,N,3,3.6,9ACD32,Good,27
8588,18453049,Ganpati Bhoj,1,India,New Delhi,"3270, Bahadurgarh Road Azad Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",28.661889,77.205099,North Indian,350,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8589,18453186,Sanjha Chulha,1,India,New Delhi,"Near Pillar 291, Jangpura Flyover, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",28.573811,77.257443,"North Indian, Mughlai",700,Rs.,Y,N,N,N,2,0.0,CBCBC8,Not rated,1
8590,18453448,The Grill Cafe,1,India,New Delhi,"76, Block 53, Old Rajindra Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",28.640610,77.185098,"Cafe, Fast Food, Pizza",250,Rs.,N,Y,N,N,1,3.4,CDD614,Average,21
8591,18453788,NCR Cafe ,1,India,New Delhi,"3rd Floor, Building 15, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",28.587600,77.167075,"Cafe, Chinese, Fast Food",800,Rs.,N,N,N,N,2,3.0,CDD614,Average,4
8592,18453878,Brainfreezzers,1,India,New Delhi,"23/21-C, 1st Floor, Main Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",0.000000,0.000000,"North Indian, Chinese",500,Rs.,N,N,N,N,2,3.0,CDD614,Average,5
8593,18454058,Angels Kitchen,1,India,New Delhi,"Shop 5, 6, & 7, S Block, Som Bazar Road, Shalimar Garden, DLF Dilshad Extension ll, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",28.694053,77.327928,"North Indian, Mughlai, Chinese",500,Rs.,N,N,N,N,2,3.2,CDD614,Average,10
8594,18454285,GenY Cuisines,1,India,Gurgaon,"A-55/2, Near DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Phase 1,"DLF Phase 1, Gurgaon",28.473322,77.092285,"Chinese, Mexican, Fast Food, Continental",250,Rs.,N,N,N,N,1,3.0,CDD614,Average,4
8595,18454460,Burger Singh,1,India,New Delhi,"Kitchen 6B, DEL 15 Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",28.657171,77.147131,"Burger, Fast Food",500,Rs.,N,Y,N,N,2,3.3,CDD614,Average,19
8596,18454461,Zaika Muradabadi,1,India,New Delhi,"Shop 27/6, Garhi Main Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",28.560295,77.250781,Biryani,200,Rs.,N,Y,N,N,1,0.0,CBCBC8,Not rated,0
8597,18454463,Bistro 365,1,India,Noida,"N.P Plaza, Main Dadri Road, Agghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",28.561362,77.360460,"Cafe, North Indian, Chinese",500,Rs.,N,Y,N,N,2,3.7,9ACD32,Good,27
8598,18454466,Qureshi Kabab Corner,1,India,New Delhi,"Urdu Bazar, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",28.649851,77.234857,Mughlai,300,Rs.,N,N,N,N,1,3.0,CDD614,Average,5
8599,18454468,Lahori Food,1,India,New Delhi,"Matia Mahal Road, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",28.649302,77.233392,North Indian,400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8600,18454471,Kanha Ji Sweets & Restaurant,1,India,Noida,"Shop 17, Chauhan Market, Sector 141, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",28.505174,77.413852,"Mithai, North Indian, Street Food",200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8601,18454473,Masala Factory,1,India,New Delhi,"DE - 79, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",28.646011,77.115410,"North Indian, Chinese",500,Rs.,N,N,N,N,2,3.8,9ACD32,Good,18
8602,18454474,Wah G Wah,1,India,New Delhi,"D-1, Fateh Nagar, Vaidic Marg, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",28.631327,77.098778,"North Indian, Chinese",450,Rs.,N,Y,N,N,1,0.0,CBCBC8,Not rated,2
8603,18454484,44 Grills,1,India,Noida,"Street 3, Sector 44, Noida",Sector 44,"Sector 44, Noida",28.554041,77.339363,"North Indian, Chinese",500,Rs.,N,Y,N,N,2,0.0,CBCBC8,Not rated,0
8604,18454488,The G.T. Road,1,India,New Delhi,"M 39, Outer Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",28.633228,77.222891,"North Indian, Afghani, Mughlai",1500,Rs.,Y,N,N,N,3,4.3,5BA829,Very Good,104
8605,18454499,Bhukkad,1,India,New Delhi,"295, First Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",28.588787,77.169099,North Indian,500,Rs.,N,Y,N,N,2,3.2,CDD614,Average,8
8606,18454520,Choc-oholic,1,India,New Delhi,"Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0.000000,0.000000,Desserts,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,2
8607,18454568,Pompas Chicken,1,India,New Delhi,"Shop 14/9, Main Road, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",28.654828,77.270647,North Indian,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8608,18454586,Sky Beach,1,India,Jaipur,"328-329, Above Watch Factory, Queens Road, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",26.913987,75.752891,"North Indian, Continental, Chinese, Mexican, Italian, Desserts",1000,Rs.,N,N,N,N,3,2.6,FFBA00,Average,46
8609,18454700,Cake-O-Licious,1,India,New Delhi,"2nd Floor, J-12/52, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",28.641007,77.120516,Bakery,400,Rs.,N,N,N,N,1,3.3,CDD614,Average,11
8610,18454951,Tippling Street,1,India,New Delhi,"A-12, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",28.648209,77.119928,"Continental, Modern Indian, Asian",1000,Rs.,N,N,N,N,3,4.0,5BA829,Very Good,91
8611,18455210,Foodies Joint,1,India,New Delhi,"4A/1, Bada Bazar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",28.638231,77.183037,"Fast Food, North Indian, Chinese",300,Rs.,N,N,N,N,1,3.4,CDD614,Average,20
8612,18455511,Apna Punjabi Zayka,1,India,New Delhi,"Shop No. 10/1, Vishal Market, Near West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",28.707337,77.202912,North Indian,500,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,1
8613,18455513,Singh Chicken,1,India,New Delhi,"Shop 1, Plot 7 & 8, Vishal Market, West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",28.707563,77.202770,"North Indian, Mughlai",500,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,0
8614,18455515,Flavour's,1,India,New Delhi,"1616, Outram Lane, Opposite Nulife Hospital, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",28.700706,77.208485,Fast Food,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8615,18455518,The Healthy Rasoi,1,India,Gurgaon,"Shop B-5, Qutab Plaza Market, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1","Qutab Plaza, DLF Phase 1, Gurgaon",28.471368,77.101816,"Healthy Food, North Indian, Beverages",500,Rs.,N,N,N,N,2,3.7,9ACD32,Good,25
8616,18455522,SGF - Spice Grill Flame,1,India,New Delhi,"BK-90, Near Jhulelal Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",28.710793,77.160110,"North Indian, Chinese",500,Rs.,N,N,N,N,2,3.1,CDD614,Average,4
8617,18455531,Bun Intended,1,India,New Delhi,"Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",28.534490,77.210346,"Burger, American, Fast Food",850,Rs.,N,Y,N,N,2,3.9,9ACD32,Good,50
8618,18455545,Freezy,1,India,New Delhi,"Shop 11, Opposite Super Medicos, Main Market, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.635169,77.118410,Ice Cream,50,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8619,18455547,Jiya Amritsari Naan,1,India,New Delhi,"Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.634274,77.119405,North Indian,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8620,18455548,Papa Veg Chinese Food,1,India,New Delhi,"Shop G-25, Ground Floor, Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",28.694444,77.147338,Chinese,450,Rs.,N,Y,N,N,1,3.8,9ACD32,Good,29
8621,18455549,Desi Kukkad,1,India,New Delhi,"J-72/73 Milap Market, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.634074,77.112695,North Indian,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8622,18455551,Variety of Shawarmas,1,India,New Delhi,"5/1, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",28.638209,77.112830,Fast Food,150,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8623,18455553,Baweja's Haandi,1,India,New Delhi,"11/89, Near Kanchan Studio and Geeta Colony Police Station, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",0.000000,0.000000,North Indian,600,Rs.,N,N,N,N,2,0.0,CBCBC8,Not rated,0
8624,18455557,All Day 99,1,India,New Delhi,"48, Krishna Market, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",28.575746,77.237780,"North Indian, Chinese, South Indian",250,Rs.,N,Y,N,N,1,0.0,CBCBC8,Not rated,3
8625,18455615,Rewari Sweets,1,India,New Delhi,"WZ - 3D, Lajwanti Garden, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",28.613407,77.108768,Mithai,400,Rs.,N,N,N,N,1,3.2,CDD614,Average,5
8626,18455665,The Flying Pan,1,India,Noida,"201, Sector 15, Noida",Sector 15,"Sector 15, Noida",28.581800,77.313745,"North Indian, Fast Food",400,Rs.,N,N,N,N,1,3.2,CDD614,Average,12
8627,18455876,OCD - Online Cake Delivery,1,India,New Delhi,"59/2, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",28.556623,77.206352,"Bakery, Desserts",200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8628,18455949,Wake 'n' Bake Cafe,1,India,New Delhi,"D-6A, Single Storey, Vijay Nagar, New Delhi",Vijay Nagar,"Vijay Nagar, New Delhi",28.693020,77.201978,"Fast Food, Bakery",350,Rs.,N,N,N,N,1,4.0,5BA829,Very Good,90
8629,18455950,Eat & Gulp,1,India,New Delhi,"1443/1, Outram Lines, Opposite BBM Depot 2, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",28.704524,77.211279,"Fast Food, Italian",300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8630,18456150,Food Junkies,1,India,New Delhi,"181/2, Satya Niketan Market, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",0.000000,0.000000,"North Indian, Chinese, Mughlai",300,Rs.,N,N,N,N,1,3.2,CDD614,Average,11
8631,18456271,Ice Stone Cafe,1,India,Noida,"Shop 11, JM Orchid Market, Sector 76, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",0.000000,0.000000,Desserts,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8632,18456342,Mitalis Kitchen,1,India,Ghaziabad,"Mall Road, Ahinsha Khand ll, Near Shanti Gopal Hospital, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad",28.638238,77.315483,North Indian,350,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8633,18456456,Culinaria,1,India,New Delhi,"66, Shakti Vihar, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",28.693926,77.130674,"North Indian, Chinese, Continental, Thai",1000,Rs.,Y,N,N,N,3,3.3,CDD614,Average,10
8634,18456724,The Belly Giggles,1,India,New Delhi,"70-E, 1st Floor, NCC Gate, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",0.000000,0.000000,"Naga, Tibetan, Chinese, Bakery",600,Rs.,N,N,N,N,2,3.0,CDD614,Average,4
8635,18456728,Druk,1,India,New Delhi,"71, 2nd Floor, M-Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",28.550974,77.234094,"Continental, Chinese, Thai",1000,Rs.,Y,N,N,N,3,4.1,5BA829,Very Good,22
8636,18456744,Arabian & Turkish Café,1,India,New Delhi,"New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",0.000000,0.000000,"Turkish, Arabian, Moroccan, Lebanese",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8637,18456760,Rendezvous Adda,1,India,Noida,"Shop H 17-27,  Near Sahara India LTD, Sector 11, Noida",Sector 11,"Sector 11, Noida",0.000000,0.000000,"North Indian, Bengali",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8638,18456762,Moh Maya Cafe,1,India,New Delhi,"2527, Hudson Lane, 1st Floor, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",28.694703,77.204109,"North Indian, Continental, Chinese, Italian, Lebanese",1000,Rs.,Y,N,N,N,3,3.7,9ACD32,Good,49
8639,18456764,Karate Kitchen,1,India,New Delhi,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",28.557715,77.239932,"Asian, Chinese, Thai",950,Rs.,N,Y,N,N,2,4.4,5BA829,Very Good,42
8640,18456765,Balaji Restaurant & Sweets,1,India,Noida,"Shop B-6/7, Som Bazaar, Sadarpur, Near Shiv Mandir, Sector 45, Noida",Sector 45,"Sector 45, Noida",0.000000,0.000000,South Indian,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8641,18456770,Napoli Pizza,1,India,New Delhi,"Safdarjung Enclave, New Delhi",Safdarjung,"Safdarjung, New Delhi",28.560712,77.198835,Pizza,800,Rs.,N,Y,N,N,2,4.0,5BA829,Very Good,41
8642,18456774,Pishori Chicken Corner,1,India,New Delhi,"Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",28.623585,77.101803,"Mughlai, Fast Food",350,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8643,18456807,King's Kitchen,1,India,Faridabad,"SCF-1, Shop 5, Ashoka Enclave Main, Sector 35, Faridabad",Sector 35,"Sector 35, Faridabad",28.471302,77.310814,"North Indian, Mughlai, Chinese",400,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8644,18457050,Puran Dhaba,1,India,New Delhi,"Shop J-11/11, Sanjay Market, Opposite Nimri Colony, Ashok Vihar Phase 4, Near Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",28.680299,77.172466,North Indian,200,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8645,18457090,Railway Yard,1,India,New Delhi,"B-36/11, GT Karnal Road Industrial Area, Near Nanak Piao Gurudwara, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",0.000000,0.000000,"North Indian, Chinese, Continental",300,Rs.,N,N,N,N,1,3.8,9ACD32,Good,35
8646,18457257,Dakshin Platter,1,India,Noida,"B Block, Sector 2, Noida",Sector 2,"Sector 2, Noida",28.585035,77.315408,South Indian,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8647,18457499,Tasty Tonight,1,India,New Delhi,"Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",0.000000,0.000000,"North Indian, Mughlai, Chinese",1000,Rs.,N,N,N,N,3,3.1,CDD614,Average,5
8648,18457856,Food Town,1,India,Noida,"Shop 12, A Block, Sector 31, Noida",Sector 31,"Sector 31, Noida",0.000000,0.000000,"Chinese, North Indian, South Indian",250,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8649,18458013,Wokin Street,1,India,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",28.680144,77.208345,Chinese,300,Rs.,N,Y,N,N,1,3.6,9ACD32,Good,25
8650,18458099,HotPlate,1,India,New Delhi,"Vasant Apartments, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",0.000000,0.000000,"Fast Food, North Indian",150,Rs.,N,N,N,N,1,3.1,CDD614,Average,8
8651,18458301,Punjab Patiyala Sahi,1,India,New Delhi,"Guru Nanak Pura, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",28.634201,77.097405,"Mughlai, North Indian",350,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,1
8652,18458302,Tinker Koch,1,India,New Delhi,"Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",28.583978,77.247475,North Indian,300,Rs.,N,N,N,N,1,0.0,CBCBC8,Not rated,0
8653,18458306,Sumo Sushi,1,India,New Delhi,"Shop 13, B6, DDA Market, Chaudhary Harsukh Marg, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",28.559800,77.192026,Sushi,1000,Rs.,N,Y,N,N,3,3.9,9ACD32,Good,21
8654,18458308,Litti.In,1,India,New Delhi,"Shop 9, D Block, DDA Market, Near HDFC Bank, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",28.556008,77.248986,Bihari,300,Rs.,N,Y,N,N,1,2.8,FFBA00,Average,4
